HOLEID,DEPTH,GAMMA,DENSITY_ACCEPTED,DENSITY,CALIPER,MAG_SUS,GAMMA_D,SI_GEOZONE_GP_D,SI_STRAND_GP_D,SI_STRATIGRAPHY_GP_D
RC17HSTD0012,12.8,,2.30885,2.30885,14.9785,83.0507,,705,ANG,WF
RC17HSTD0012,12.9,,2.40965,2.40965,14.5944,77.5869,,705,ANG,WF
RC17HSTD0012,13,,2.5181,2.5181,14.6609,83.0507,,705,ANG,WF
RC17HSTD0012,13.1,,2.61812,2.61812,14.8041,88.8789,,705,ANG,WF
RC17HSTD0012,13.2,,2.79263,2.79263,14.8234,89.2431,,705,ANG,WF
RC17HSTD0012,13.3,,2.85731,2.85731,14.7955,96.164,,705,ANG,WF
RC17HSTD0012,13.4,,2.74511,2.74511,14.8274,100.899,,705,ANG,WF
RC17HSTD0012,13.5,,,2.85835,16.0657,95.0712,,705,ANG,WF
RC17HSTD0012,13.6,,,2.73051,15.9543,94.707,,705,ANG,WF
RC17HSTD0012,13.7,,2.16168,2.16168,14.8389,71.7588,,705,ANG,WF
RC17HSTD0012,13.8,,2.37568,2.37568,14.5536,77.5869,,705,ANG,WF
RC17HSTD0012,13.9,,2.62632,2.62632,14.5431,83.0507,,705,ANG,WF
RC17HSTD0012,14,,2.65621,2.65621,14.5492,82.6865,,705,ANG,WF
RC17HSTD0012,14.1,,2.89894,2.89894,14.517,106.727,,705,ANG,WF
RC17HSTD0012,14.2,,2.95783,2.95783,14.6056,89.2431,,705,ANG,WF
RC17HSTD0012,14.3,,3.09213,3.09213,14.3569,100.535,,705,ANG,WF
RC17HSTD0012,14.4,,3.30591,3.30591,14.3386,89.2431,,705,ANG,WF
RC17HSTD0012,14.5,,3.47681,3.47681,14.4405,118.384,,705,ANG,WF
RC17HSTD0012,14.6,,3.36444,3.36444,14.6561,95.2534,,705,ANG,WF
RC17HSTD0012,14.7,,3.27798,3.27798,14.6906,106.727,,705,ANG,WF
RC17HSTD0012,14.8,,3.65459,3.65459,14.8348,100.899,,705,ANG,WF
RC17HSTD0012,14.9,,3.47164,3.47164,15.1801,112.738,,705,ANG,WF
RC17HSTD0012,15,,2.68998,2.68998,15.2547,89.2431,,705,ANG,WF
RC17HSTD0012,15.1,,1.80667,1.80667,14.9544,77.2226,,705,ANG,WF
RC17HSTD0012,15.2,,2.40383,2.40383,14.9654,83.0507,,705,ANG,WF
RC17HSTD0012,15.3,,2.67863,2.67863,15.0057,70.3017,,705,ANG,WF
RC17HSTD0012,15.4,,2.53465,2.53465,14.5731,77.769,,705,ANG,WF
RC17HSTD0012,15.5,,2.35073,2.35073,14.5041,65.9306,,705,ANG,WF
RC17HSTD0012,15.6,,2.6156,2.6156,14.6861,71.7588,,705,ANG,WF
RC17HSTD0012,15.7,,2.9401,2.9401,14.4915,83.415,,705,ANG,WF
RC17HSTD0012,15.8,,3.10255,3.10255,14.7323,100.535,,705,ANG,WF
RC17HSTD0012,15.9,,2.81225,2.81225,14.4984,88.8789,,705,ANG,WF
RC17HSTD0012,16,,2.58092,2.58092,14.6106,77.2226,,705,ANG,WF
RC17HSTD0012,16.1,,2.62577,2.62577,14.7397,54.2744,,701,ANG,WF
RC17HSTD0012,16.2,,2.53275,2.53275,14.6932,65.9306,,701,ANG,WF
RC17HSTD0012,16.3,,2.59257,2.59257,14.7493,77.5869,,701,ANG,WF
RC17HSTD0012,16.4,,2.45797,2.45797,14.7549,53.9101,,701,ANG,WF
RC17HSTD0012,16.5,,2.33257,2.33257,14.7589,83.415,,701,ANG,WF
RC17HSTD0012,16.6,,2.31854,2.31854,15.1515,83.415,,701,ANG,WF
RC17HSTD0012,16.7,,2.33258,2.33258,15.2147,83.415,,701,ANG,WF
RC17HSTD0012,16.8,,2.67299,2.67299,15.2264,83.415,,701,ANG,WF
RC17HSTD0012,16.9,,2.75164,2.75164,15.3429,77.5869,,701,ANG,WF
RC17HSTD0012,17,,2.48459,2.48459,15.8472,66.1128,,701,ANG,WF
RC17HSTD0012,17.1,,,2.38969,16.3361,60.1025,,701,ANG,WF
RC17HSTD0012,17.2,,2.69397,2.69397,15.334,83.0507,,701,ANG,WF
RC17HSTD0012,17.3,,3.01334,3.01334,15.2662,83.5971,,701,ANG,WF
RC17HSTD0012,17.4,,2.7006,2.7006,15.2051,83.415,,701,ANG,WF
RC17HSTD0012,17.5,,2.53396,2.53396,15.1358,77.2226,,701,ANG,WF
RC17HSTD0012,17.6,,,2.79472,15.8587,105.999,,701,ANG,WF
RC17HSTD0012,17.7,,2.87906,2.87906,15.1697,100.171,,701,ANG,WF
RC17HSTD0012,17.8,,2.94811,2.94811,14.9248,77.5869,,701,ANG,WF
RC17HSTD0012,17.9,,3.00415,3.00415,14.8473,83.0507,,701,ANG,WF
RC17HSTD0012,18,,2.72488,2.72488,14.723,77.5869,,701,ANG,WF
RC17HSTD0012,18.1,,2.44433,2.44433,14.7656,71.7588,,701,ANG,WF
RC17HSTD0012,18.2,,2.47067,2.47067,15.0166,83.415,,701,ANG,WF
RC17HSTD0012,18.3,,2.62049,2.62049,15.6031,83.415,,701,ANG,WF
RC17HSTD0012,18.4,,2.71907,2.71907,15.3022,88.8789,,701,ANG,WF
RC17HSTD0012,18.5,,2.67186,2.67186,15.1788,83.0507,,701,ANG,WF
RC17HSTD0012,18.6,,2.68098,2.68098,14.9454,71.7588,,701,ANG,WF
RC17HSTD0012,18.7,,2.80241,2.80241,14.8891,71.7588,,701,ANG,WF
RC17HSTD0012,18.8,,2.52122,2.52122,14.9353,83.0507,,701,ANG,WF
RC17HSTD0012,18.9,,2.5178,2.5178,14.8948,71.7588,,701,ANG,WF
RC17HSTD0012,19,,2.75823,2.75823,15.2104,89.6074,,701,ANG,WF
RC17HSTD0012,19.1,,2.84789,2.84789,14.6923,89.2431,,701,ANG,WF
RC17HSTD0012,19.2,,2.89314,2.89314,14.5056,83.415,,701,ANG,WF
RC17HSTD0012,19.3,,2.91624,2.91624,14.2114,83.415,,701,ANG,WF
RC17HSTD0012,19.4,,2.68792,2.68792,14.4542,77.2226,,701,ANG,WF
RC17HSTD0012,19.5,,2.66027,2.66027,15.3243,83.415,,701,ANG,WF
RC17HSTD0012,19.6,,,2.84268,16.9871,83.0507,,701,ANG,WF
RC17HSTD0012,19.7,,,3.04073,17.9071,82.6865,,701,ANG,WF
RC17HSTD0012,19.8,,,3.32675,20.32,95.2534,,701,ANG,WF
RC17HSTD0012,19.9,,,3.14864,17.6708,95.2534,,701,ANG,WF
RC17HSTD0012,20,,2.71175,2.71175,14.8751,100.899,,701,ANG,WF
RC17HSTD0012,20.1,,2.72507,2.72507,14.6125,89.2431,,701,ANG,WF
RC17HSTD0012,20.2,,2.67011,2.67011,14.5925,83.415,,701,ANG,WF
RC17HSTD0012,20.3,,2.52157,2.52157,14.6123,83.415,,701,ANG,WF
RC17HSTD0012,20.4,,2.44941,2.44941,14.4351,83.5971,,701,ANG,WF
RC17HSTD0012,20.5,,2.38705,2.38705,14.657,83.415,,701,ANG,WF
RC17HSTD0012,20.6,,2.42075,2.42075,14.9895,83.415,,701,ANG,WF
RC17HSTD0012,20.7,,2.52414,2.52414,14.5409,76.8584,,701,ANG,WF
RC17HSTD0012,20.8,,2.50383,2.50383,14.2808,71.9409,,701,ANG,WF
RC17HSTD0012,20.9,,2.40472,2.40472,14.3682,71.9409,,701,ANG,WF
RC17HSTD0012,21,,2.39974,2.39974,14.5101,83.5971,,701,ANG,WF
RC17HSTD0012,21.1,,2.36363,2.36363,14.8143,83.415,,701,ANG,WF
RC17HSTD0012,21.2,,2.69319,2.69319,14.6994,95.2534,,701,ANG,WF
RC17HSTD0012,21.3,,3.21803,3.21803,14.4643,118.019,,701,ANG,WF
RC17HSTD0012,21.4,,3.14614,3.14614,14.5872,106.727,,701,ANG,WF
RC17HSTD0012,21.5,,2.85332,2.85332,14.5468,100.899,,701,ANG,WF
RC17HSTD0012,21.6,,2.77479,2.77479,14.4528,89.4252,,701,ANG,WF
RC17HSTD0012,21.7,,2.5733,2.5733,14.4627,83.415,,701,ANG,WF
RC17HSTD0012,21.8,,2.8251,2.8251,14.4455,83.5971,,701,ANG,WF
RC17HSTD0012,21.9,,3.0821,3.0821,14.7719,83.5971,,701,ANG,WF
RC17HSTD0012,22,,2.86656,2.86656,14.8658,83.0507,,701,ANG,WF
RC17HSTD0012,22.1,,2.97013,2.97013,14.5908,76.8584,,701,ANG,WF
RC17HSTD0012,22.2,,2.86551,2.86551,14.7328,83.415,,701,ANG,WF
RC17HSTD0012,22.3,,2.589,2.589,14.6343,71.7588,,701,ANG,WF
RC17HSTD0012,22.4,,2.56131,2.56131,14.5508,77.5869,,701,ANG,WF
RC17HSTD0012,22.5,,2.44646,2.44646,14.658,83.415,,701,ANG,WF
RC17HSTD0012,22.6,,2.48161,2.48161,14.6243,83.5971,,701,ANG,WF
RC17HSTD0012,22.7,,2.63879,2.63879,14.7743,95.2534,,701,ANG,WF
RC17HSTD0012,22.8,,2.63108,2.63108,14.8917,95.7998,,701,ANG,WF
RC17HSTD0012,22.9,,2.64099,2.64099,15.1351,89.2431,,701,ANG,WF
RC17HSTD0012,23,,2.84409,2.84409,14.9504,89.4252,,701,ANG,WF
RC17HSTD0012,23.1,,2.92146,2.92146,15.1606,83.9614,,701,ANG,WF
RC17HSTD0012,23.2,,2.57808,2.57808,15.3707,83.9614,,701,ANG,WF
RC17HSTD0012,23.3,,2.52458,2.52458,15.3851,83.9614,,701,ANG,WF
RC17HSTD0012,23.4,,2.46061,2.46061,15.2428,95.2534,,701,ANG,WF
RC17HSTD0012,23.5,,2.41013,2.41013,15.2084,83.5971,,701,ANG,WF
RC17HSTD0012,23.6,,2.45368,2.45368,15.219,83.5971,,701,ANG,WF
RC17HSTD0012,23.7,,2.48497,2.48497,15.2534,83.415,,701,ANG,WF
RC17HSTD0012,23.8,,2.55378,2.55378,15.2923,83.5971,,701,ANG,WF
RC17HSTD0012,23.9,,2.57702,2.57702,15.2169,83.415,,701,ANG,WF
RC17HSTD0012,24,,2.59395,2.59395,15.2266,83.9614,,701,ANG,WF
RC17HSTD0012,24.1,,2.52611,2.52611,15.2477,83.415,,701,ANG,WF
RC17HSTD0012,24.2,,2.49334,2.49334,15.2546,83.5971,,701,ANG,WF
RC17HSTD0012,24.3,,2.50417,2.50417,15.1559,83.5971,,701,ANG,WF
RC17HSTD0012,24.4,,2.40312,2.40312,15.0779,77.2226,,701,ANG,WF
RC17HSTD0012,24.5,,2.40485,2.40485,15.0819,83.415,,701,ANG,WF
RC17HSTD0012,24.6,,2.455,2.455,15.1296,83.415,,701,ANG,WF
RC17HSTD0012,24.7,,2.46293,2.46293,15.1842,83.9614,,701,ANG,WF
RC17HSTD0012,24.8,,2.37741,2.37741,15.2294,83.5971,,701,ANG,WF
RC17HSTD0012,24.9,,2.39322,2.39322,15.2108,83.5971,,701,ANG,WF
RC17HSTD0012,25,,2.44269,2.44269,15.1872,89.2431,,701,ANG,WF
RC17HSTD0012,25.1,,2.42318,2.42318,15.1915,83.9614,,701,ANG,WF
RC17HSTD0012,25.2,,2.35847,2.35847,15.2465,83.5971,,701,ANG,WF
RC17HSTD0012,25.3,,2.35507,2.35507,15.2334,83.5971,,701,ANG,WF
RC17HSTD0012,25.4,,2.45748,2.45748,15.4315,83.5971,,701,ANG,WF
RC17HSTD0012,25.5,,,2.47604,15.8664,95.6176,,701,ANG,WF
RC17HSTD0012,25.6,,2.49486,2.49486,15.3071,95.6176,,701,ANG,WF
RC17HSTD0012,25.7,,2.4689,2.4689,15.3172,89.4252,,701,ANG,WF
RC17HSTD0012,25.8,,2.48762,2.48762,15.3565,83.415,,701,ANG,WF
RC17HSTD0012,25.9,,2.51051,2.51051,15.4156,90.518,,701,ANG,WF
RC17HSTD0012,26,,2.49418,2.49418,15.3579,101.446,,701,ANG,WF
RC17HSTD0012,26.1,,2.47339,2.47339,15.3556,95.2534,,701,ANG,WF
RC17HSTD0012,26.2,,2.43128,2.43128,15.3759,72.3051,,701,ANG,WF
RC17HSTD0012,26.3,,2.40579,2.40579,15.4756,83.5971,,701,ANG,WF
RC17HSTD0012,26.4,,2.48342,2.48342,15.4426,89.7895,,701,ANG,WF
RC17HSTD0012,26.5,,2.46923,2.46923,15.5725,89.7895,,701,ANG,WF
RC17HSTD0012,26.6,,2.47512,2.47512,15.5624,101.446,,701,ANG,WF
RC17HSTD0012,26.7,,2.46061,2.46061,15.5315,83.9614,,701,ANG,WF
RC17HSTD0012,26.8,,2.43518,2.43518,15.5421,83.9614,,701,ANG,WF
RC17HSTD0012,26.9,,2.32554,2.32554,15.5765,95.6176,,701,ANG,WF
RC17HSTD0012,27,,2.31954,2.31954,15.5448,95.6176,,701,ANG,WF
RC17HSTD0012,27.1,,2.35089,2.35089,15.5563,83.9614,,701,ANG,WF
RC17HSTD0012,27.2,,2.3588,2.3588,15.5796,90.3359,,701,ANG,WF
RC17HSTD0012,27.3,,2.35523,2.35523,15.59,83.9614,,701,ANG,WF
RC17HSTD0012,27.4,,2.37946,2.37946,15.643,95.7998,,701,ANG,WF
RC17HSTD0012,27.5,,2.35192,2.35192,15.6515,83.9614,,701,ANG,WF
RC17HSTD0012,27.6,,,2.32402,15.8594,83.9614,,701,ANG,WF
RC17HSTD0012,27.7,,,2.31536,16.0522,89.9716,,701,ANG,WF
RC17HSTD0012,27.8,,2.31229,2.31229,15.6477,83.9614,,701,ANG,WF
RC17HSTD0012,27.9,,2.31642,2.31642,15.6396,83.9614,,701,ANG,WF
RC17HSTD0012,28,,2.38561,2.38561,15.6596,84.1435,,701,ANG,WF
RC17HSTD0012,28.1,,2.4193,2.4193,15.7078,78.1333,,701,ANG,WF
RC17HSTD0012,28.2,,2.4224,2.4224,15.7335,95.7998,,701,ANG,WF
RC17HSTD0012,28.3,,2.37521,2.37521,15.7899,72.4873,,701,ANG,WF
RC17HSTD0012,28.4,,2.3641,2.3641,15.7613,84.1435,,701,ANG,WF
RC17HSTD0012,28.5,,2.24533,2.24533,15.8035,84.1435,,701,ANG,WF
RC17HSTD0012,28.6,,2.17138,2.17138,15.8221,78.1333,,701,ANG,WF
RC17HSTD0012,28.7,,,2.27879,15.8694,83.9614,,701,ANG,WF
RC17HSTD0012,28.8,,,2.40309,15.8962,97.0747,,701,ANG,WF
RC17HSTD0012,28.9,,,2.45486,15.9003,84.1435,,701,ANG,WF
RC17HSTD0012,29,,,2.42253,15.9397,90.3359,,701,ANG,WF
RC17HSTD0012,29.1,,,2.39894,15.9096,78.6796,,701,ANG,WF
RC17HSTD0012,29.2,,,2.4522,15.936,89.9716,,701,ANG,WF
RC17HSTD0012,29.3,,,2.49338,15.9482,84.1435,,701,ANG,WF
RC17HSTD0012,29.4,,,2.444,15.9828,90.3359,,701,ANG,WF
RC17HSTD0012,29.5,,,2.51592,15.8925,90.3359,,701,ANG,WF
RC17HSTD0012,29.6,,,2.46409,15.9056,84.1435,,701,ANG,WF
RC17HSTD0012,29.7,,,2.32508,15.8851,84.1435,,701,ANG,WF
RC17HSTD0012,29.8,,,2.31532,15.9272,84.3256,,701,ANG,WF
RC17HSTD0012,29.9,,,2.25728,15.982,84.1435,,701,ANG,WF
RC17HSTD0012,30,,,2.37333,15.9383,90.3359,,701,ANG,WF
RC17HSTD0012,30.1,,,2.39057,15.965,96.5283,,701,ANG,WF
RC17HSTD0012,30.2,,,2.36738,15.9678,95.7998,,701,ANG,WF
RC17HSTD0012,30.3,,,2.30418,15.991,84.1435,,701,ANG,WF
RC17HSTD0012,30.4,,,2.29712,16.1763,78.3154,,701,ANG,WF
RC17HSTD0012,30.5,,,2.31763,16.1642,84.1435,,701,ANG,WF
RC17HSTD0012,30.6,,,2.38301,16.0053,84.1435,,701,ANG,WF
RC17HSTD0012,30.7,,,2.33441,16.0126,84.1435,,701,ANG,WF
RC17HSTD0012,30.8,,,2.24489,16.0779,89.9716,,701,ANG,WF
RC17HSTD0012,30.9,,,2.26653,16.0129,84.1435,,701,ANG,WF
RC17HSTD0012,31,,,2.11878,16.0411,78.3154,,701,ANG,WF
RC17HSTD0012,31.1,,,2.1181,16.1005,84.1435,,701,ANG,WF
RC17HSTD0012,31.2,,,2.33395,16.0797,84.5078,,701,ANG,WF
RC17HSTD0012,31.3,,,2.38846,16.0774,84.5078,,701,ANG,WF
RC17HSTD0012,31.4,,,2.42168,16.0551,95.7998,,701,ANG,WF
RC17HSTD0012,31.5,,,2.39385,16.3176,90.3359,,701,ANG,WF
RC17HSTD0012,31.6,,,2.39496,16.1717,84.5078,,701,ANG,WF
RC17HSTD0012,31.7,,,2.39226,16.1507,84.5078,,701,ANG,WF
RC17HSTD0012,31.8,,,2.41685,16.3226,84.1435,,701,ANG,WF
RC17HSTD0012,31.9,,,2.35151,16.2527,78.6796,,701,ANG,WF
RC17HSTD0012,32,,,2.39544,16.3843,83.9614,,701,ANG,WF
RC17HSTD0012,32.1,,,2.43307,16.1297,83.9614,,701,ANG,WF
RC17HSTD0012,32.2,,,2.38442,16.157,84.1435,,701,ANG,WF
RC17HSTD0012,32.3,,,2.3864,16.1409,72.8515,,701,ANG,WF
RC17HSTD0012,32.4,,,2.36285,16.1561,84.5078,,701,ANG,WF
RC17HSTD0012,32.5,,,2.35213,16.1618,84.5078,,701,ANG,WF
RC17HSTD0012,32.6,,,2.35554,16.1879,96.164,,701,ANG,WF
RC17HSTD0012,32.7,,,2.33579,16.2537,78.6796,,701,ANG,WF
RC17HSTD0012,32.8,,,2.33963,16.1763,90.3359,,701,ANG,WF
RC17HSTD0012,32.9,,,2.42059,16.1766,89.9716,,701,ANG,WF
RC17HSTD0012,33,,,2.40064,16.1847,84.1435,,701,ANG,WF
RC17HSTD0012,33.1,,,2.39195,16.2085,84.5078,,701,ANG,WF
RC17HSTD0012,33.2,,,2.36269,16.2345,84.5078,,701,ANG,WF
RC17HSTD0012,33.3,,,2.40357,16.256,84.1435,,701,ANG,WF
RC17HSTD0012,33.4,,,2.38144,16.2643,84.1435,,701,ANG,WF
RC17HSTD0012,33.5,,,2.33625,16.2775,84.5078,,701,ANG,WF
RC17HSTD0012,33.6,,,2.16686,16.4393,72.8515,,701,ANG,WF
RC17HSTD0012,33.7,,,2.03666,16.683,66.6591,,701,ANG,WF
RC17HSTD0012,33.8,,,2.24542,16.3942,61.1953,,701,ANG,WF
RC17HSTD0012,33.9,,,2.28354,16.3738,78.6796,,701,ANG,WF
RC17HSTD0012,34,,,2.38593,16.4707,84.5078,,701,ANG,WF
RC17HSTD0012,34.1,,,2.31187,16.6433,84.5078,,701,ANG,WF
RC17HSTD0012,34.2,,,2.22696,16.3411,60.831,,701,ANG,WF
RC17HSTD0012,34.3,,,2.30102,16.3593,84.5078,,701,ANG,WF
RC17HSTD0012,34.4,,,2.40213,16.3318,84.5078,,701,ANG,WF
RC17HSTD0012,34.5,,,2.39622,16.4472,90.3359,,701,ANG,WF
RC17HSTD0012,34.6,,,2.36628,16.5018,95.6176,,701,ANG,WF
RC17HSTD0012,34.7,,,2.36394,16.3909,84.1435,,701,ANG,WF
RC17HSTD0012,34.8,,,2.36753,16.4317,84.1435,,701,ANG,WF
RC17HSTD0012,34.9,,,2.29374,16.4698,83.9614,,701,ANG,WF
RC17HSTD0012,35,,,2.27938,16.6697,64.2915,,701,ANG,WF
RC17HSTD0012,35.1,,,2.32813,16.5369,60.831,,701,ANG,WF
RC17HSTD0012,35.2,,,2.3384,16.4781,107.456,,701,ANG,WF
RC17HSTD0012,35.3,,,2.33633,16.6031,78.6796,,701,ANG,WF
RC17HSTD0012,35.4,,,2.37443,16.5307,89.9716,,701,ANG,WF
RC17HSTD0012,35.5,,,2.30162,16.4018,84.1435,,701,ANG,WF
RC17HSTD0012,35.6,,,2.3498,16.395,84.1435,,701,ANG,WF
RC17HSTD0012,35.7,,,2.34608,16.3933,84.872,,701,ANG,WF
RC17HSTD0012,35.8,,,2.38182,16.5356,90.3359,,701,ANG,WF
RC17HSTD0012,35.9,,,2.16354,16.6152,78.1333,,701,ANG,WF
RC17HSTD0012,36,,,2.23173,16.5257,83.9614,,701,ANG,WF
RC17HSTD0012,36.1,,,2.30157,16.7326,84.3256,,701,ANG,WF
RC17HSTD0012,36.2,,,2.29667,16.4062,84.5078,,701,ANG,WF
RC17HSTD0012,36.3,,,2.32844,16.3919,78.6796,,701,ANG,WF
RC17HSTD0012,36.4,,,2.40981,16.4399,95.7998,,701,ANG,WF
RC17HSTD0012,36.5,,,2.33122,16.3384,90.3359,,701,ANG,WF
RC17HSTD0012,36.6,,,2.32463,16.3152,84.5078,,701,ANG,WF
RC17HSTD0012,36.7,,,2.3231,16.3135,84.1435,,701,ANG,WF
RC17HSTD0012,36.8,,,2.27704,16.5359,89.9716,,701,ANG,WF
RC17HSTD0012,36.9,,,2.37977,16.3698,89.9716,,701,ANG,WF
RC17HSTD0012,37,,,2.36519,16.3609,84.1435,,701,ANG,WF
RC17HSTD0012,37.1,,,2.37145,16.3261,89.7895,,701,ANG,WF
RC17HSTD0012,37.2,,,2.36055,16.3734,101.446,,701,ANG,WF
RC17HSTD0012,37.3,,,2.39369,16.3291,97.4389,,701,ANG,WF
RC17HSTD0012,37.4,,,2.41447,16.4135,84.872,,701,ANG,WF
RC17HSTD0012,37.5,,,2.44518,16.2774,95.7998,,701,ANG,WF
RC17HSTD0012,37.6,,,2.46492,16.4063,84.1435,,701,ANG,WF
RC17HSTD0012,37.7,,,2.38688,16.2972,84.1435,,701,ANG,WF
RC17HSTD0012,37.8,,,2.33027,16.34,84.1435,,701,ANG,WF
RC17HSTD0012,37.9,,,2.30174,16.2949,84.1435,,701,ANG,WF
RC17HSTD0012,38,,,2.36363,16.1729,84.1435,,701,ANG,WF
RC17HSTD0012,38.1,,,2.43648,16.1496,89.9716,,701,ANG,WF
RC17HSTD0012,38.2,,,2.533,16.1753,96.164,,701,ANG,WF
RC17HSTD0012,38.3,,,2.39115,16.2358,84.1435,,701,ANG,WF
RC17HSTD0012,38.4,,,2.32234,16.2495,72.4873,,701,ANG,WF
RC17HSTD0012,38.5,,,2.29263,16.2147,78.3154,,701,ANG,WF
RC17HSTD0012,38.6,,,2.31414,16.3814,84.3256,,701,ANG,WF
RC17HSTD0012,38.7,,,2.30458,16.1781,66.6591,,701,ANG,WF
RC17HSTD0012,38.8,,,2.31991,16.3501,60.831,,701,ANG,WF
RC17HSTD0012,38.9,,,2.39369,16.312,101.628,,701,ANG,WF
RC17HSTD0012,39,,,2.54419,16.255,96.164,,701,ANG,WF
RC17HSTD0012,39.1,,,2.46164,16.1273,90.3359,,701,ANG,WF
RC17HSTD0012,39.2,,,2.31006,16.1704,72.4873,,701,ANG,WF
RC17HSTD0012,39.3,,,2.33272,16.1223,78.3154,,701,ANG,WF
RC17HSTD0012,39.4,,,2.45981,16.1378,84.5078,,701,ANG,WF
RC17HSTD0012,39.5,,,2.42738,16.1185,84.5078,,701,ANG,WF
RC17HSTD0012,39.6,,,2.30961,16.1312,60.831,,701,ANG,WF
RC17HSTD0012,39.7,,,2.30991,16.1268,60.831,,701,ANG,WF
RC17HSTD0012,39.8,,,2.30843,16.2336,84.5078,,701,ANG,WF
RC17HSTD0012,39.9,,,2.30523,16.1682,77.769,,701,ANG,WF
RC17HSTD0012,40,,,2.26139,16.1377,55.0029,,701,ANG,WF
RC17HSTD0012,40.1,,,2.23302,16.1186,78.3154,,701,ANG,WF
RC17HSTD0012,40.2,,,2.1076,16.4683,72.4873,,701,ANG,WF
RC17HSTD0012,40.3,,,2.14128,16.2124,72.8515,,701,ANG,WF
RC17HSTD0012,40.4,,,2.33625,16.1612,84.5078,,701,ANG,WF
RC17HSTD0012,40.5,,,2.33684,16.0322,84.1435,,701,ANG,WF
RC17HSTD0012,40.6,,,2.31566,15.969,84.5078,,701,ANG,WF
RC17HSTD0012,40.7,,,2.28964,15.9607,78.6796,,701,ANG,WF
RC17HSTD0012,40.8,,,2.25582,15.9599,84.1435,,701,ANG,WF
RC17HSTD0012,40.9,,,2.25937,15.9514,72.4873,,701,ANG,WF
RC17HSTD0012,41,,,2.38957,15.9061,77.9511,,701,ANG,WF
RC17HSTD0012,41.1,,,2.37364,15.871,84.1435,,701,ANG,WF
RC17HSTD0012,41.2,,,2.36628,15.9521,83.415,,701,ANG,WF
RC17HSTD0012,41.3,,2.40171,2.40171,15.8085,77.769,,701,ANG,WF
RC17HSTD0012,41.4,,2.42544,2.42544,15.7248,89.4252,,701,ANG,WF
RC17HSTD0012,41.5,,2.42398,2.42398,15.6003,72.4873,,701,ANG,WF
RC17HSTD0012,41.6,,2.37864,2.37864,15.5667,84.872,,701,ANG,WF
RC17HSTD0012,41.7,,2.38372,2.38372,15.544,84.5078,,701,ANG,WF
RC17HSTD0012,41.8,,2.36114,2.36114,15.4486,78.6796,,701,ANG,WF
RC17HSTD0012,41.9,,2.37458,2.37458,15.5275,72.8515,,701,ANG,WF
RC17HSTD0012,42,,2.28711,2.28711,15.6191,67.0234,,701,ANG,WF
RC17HSTD0012,42.1,,2.30961,2.30961,15.4018,78.1333,,701,ANG,WF
RC17HSTD0012,42.2,,2.37051,2.37051,15.4405,84.872,,701,ANG,WF
RC17HSTD0012,42.3,,2.37458,2.37458,15.5534,79.226,,701,ANG,WF
RC17HSTD0012,42.4,,2.34505,2.34505,15.5332,73.7622,,701,ANG,WF
RC17HSTD0012,42.5,,2.42415,2.42415,15.4558,79.226,,701,ANG,WF
RC17HSTD0012,42.6,,2.42463,2.42463,15.3379,85.4184,,701,ANG,WF
RC17HSTD0012,42.7,,2.39657,2.39657,15.3772,73.9443,,701,ANG,WF
RC17HSTD0012,42.8,,2.40981,2.40981,15.3885,73.9443,,701,ANG,WF
RC17HSTD0012,42.9,,2.4925,2.4925,15.1715,85.4184,,701,ANG,WF
RC17HSTD0012,43,,2.43437,2.43437,14.946,79.7724,,701,ANG,WF
RC17HSTD0012,43.1,,2.37636,2.37636,14.8526,73.9443,,701,ANG,WF
RC17HSTD0012,43.2,,2.54488,2.54488,14.9297,86.1469,,701,ANG,WF
RC17HSTD0012,43.3,,2.8431,2.8431,14.7475,86.5112,,701,ANG,WF
RC17HSTD0012,43.4,,3.18502,3.18502,14.5199,92.8857,,701,ANG,WF
RC17HSTD0012,43.5,,3.28963,3.28963,14.5178,94.3427,,701,ANG,WF
RC17HSTD0012,43.6,,3.37506,3.37506,14.5345,112.738,,701,ANG,WF
RC17HSTD0012,43.7,,3.30328,3.30328,14.508,106.727,,701,ANG,WF
RC17HSTD0012,43.8,,3.10036,3.10036,14.7209,118.566,,701,ANG,WF
RC17HSTD0012,43.9,,2.99808,2.99808,14.2582,124.758,,701,ANG,WF
RC17HSTD0012,44,,3.51778,3.51778,14.2562,124.758,,701,ANG,WF
RC17HSTD0012,44.1,,3.50659,3.50659,14.354,118.566,,701,ANG,WF
RC17HSTD0012,44.2,,3.05581,3.05581,14.4365,89.4252,,701,ANG,WF
RC17HSTD0012,44.3,,2.6835,2.6835,14.4565,107.274,,701,ANG,WF
RC17HSTD0012,44.4,,2.8481,2.8481,14.4985,89.6074,,701,ANG,WF
RC17HSTD0012,44.5,,2.81055,2.81055,14.6309,95.2534,,701,ANG,WF
RC17HSTD0012,44.6,,2.81321,2.81321,14.4735,89.4252,,701,ANG,WF
RC17HSTD0012,44.7,,2.68497,2.68497,14.3707,89.4252,,701,ANG,WF
RC17HSTD0012,44.8,,2.70102,2.70102,14.3898,89.4252,,701,ANG,WF
RC17HSTD0012,44.9,,3.31622,3.31622,14.3432,83.415,,701,ANG,WF
RC17HSTD0012,45,,3.15936,3.15936,14.5707,83.5971,,701,ANG,WF
RC17HSTD0012,45.1,,2.47256,2.47256,14.627,83.9614,,701,ANG,WF
